ad_archive_id,ads_count,page_name,body_text,display_format,page_like_count,total_active_time,start_date,end_date,duration_hours,media_mix,language
1483685779555480,3,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61225.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.0,video-only,en
4158597117788302,3,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61242.0,2025-11-09 08:00:00,2025-11-09 08:00:00,17.0,video-only,en
1293580035903860,3,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,57577.0,2025-11-10 08:00:00,2025-11-10 08:00:00,16.0,video-only,en
862759246084184,3,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,60561.0,2025-11-10 08:00:00,2025-11-10 08:00:00,16.8,video-only,en
2215231828999136,3,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61435.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.1,video-only,en
24846979218257304,3,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61247.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.0,video-only,en
2236768790138560,5,Edmicro IELTS - Chỉ 1 app đột phá 4 kỹ năng ,"🎉 “Sai không đáng sợ” - Hành trình bật 1.5 band IELTS nhờ học cùng AI Edmicro

“Chị ơi, em đạt aim rồi ạ”: dòng tin nhắn vỡ òa hạnh phúc của Nguyễn Thanh Ngọc, học viên Edmicro IELTS, khi xuất sắc chạm mốc 7.5 Overall chỉ sau vài tháng luyện tập cùng AI!
Listening: 8.0 Reading: 7.5 Writing: 7.5 Speaking: 6.0

Trước đây, Ngọc chỉ ở band 5.5 - 6.0. Mỗi lần viết essay hay luyện nói, cô bạn đều sợ nhìn lại bài làm của mình vì chỗ nào cũng thấy lỗi: sai ngữ pháp, diễn đạt lủng củng, nói ngập ngừng.
Càng sợ sai, Ngọc càng ngại luyện và vòng lặp đó khiến điểm mãi không nhích lên.

Nhưng rồi Ngọc nhận ra: “Sai không đáng sợ – đáng sợ là không biết mình sai ở đâu.”

Bạn bắt đầu học cách đối diện với lỗi sai, nhìn thẳng vào từng điểm yếu và sửa dần từng chút một cùng sự hỗ trợ đắc lực từ AI Edmicro.

🎯 Tại Edmicro IELTS, học viên được “giải mã lỗi sai” nhờ:
- Speaking AI: phân tích độ trôi chảy, phát âm, ngữ pháp, từ vựng giúp bạn luyện tập như nói cùng giám khảo thật.
- Writing AI: chấm chi tiết theo 9 tiêu chí phụ, chỉ rõ điểm mạnh, yếu để bạn thấy tiến bộ sau từng bài.
- Shadowing & Dictation: bài tập bổ trợ, củng cố kiến thức nâng cao kỹ năng nói.
- Lộ trình E.A.S.E tinh gọn: học đúng trọng tâm, dễ hiểu - dễ nhớ - dễ tiến bộ.
Nhờ AI chấm chữa thông minh + phản hồi chi tiết từ giảng viên, Ngọc không còn “sợ sai” mà biến từng lỗi thành bước tiến tới band điểm mơ ước.

🔥 Một lần nữa, xin chúc mừng Nguyễn Thanh Ngọc với thành tích IELTS 7.5 Overall đầy nỗ lực!
👉 Bạn cũng muốn học cách “giải mã lỗi sai” và chinh phục band điểm mơ ước?
Khám phá ngay Edmicro IELTS – Học cùng AI, tiến bộ từng ngày!
-------------------------------------
Học IELTS cùng AI theo cách dễ dàng nhất
Thông tin liên hệ:
🌐 Website: https://edmicro.edu.vn/
☎️ Hotline: 096 621 0660

#SpeakingAI #WritingAI #Shadowing #Dictation #AIConvo
#Microlearning #PhươngPhápEASE 
#EdmicroIELTS_Saikhongdangso",IMAGE,16894,63173.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.5,image-only,vi
1332043301729925,3,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61191.0,2025-11-10 08:00:00,2025-11-10 08:00:00,17.0,video-only,en
1144081451183782,5,Edmicro IELTS - Chỉ 1 app đột phá 4 kỹ năng ,"💭 “Bài mình từng tự tin nhất… lại chỉ được 5.5.”
Nhìn bài đầy vết đỏ mà chỉ biết cười trừ.

Không phải vì làm ẩu, mà vì… chẳng hiểu vì sao mình sai.
Mình từng nghĩ, chỉ cần viết nhiều, làm nhiều bài là sẽ khá hơn.

Nhưng càng sửa, càng loạn.
Cảm giác như đi mãi mà không thấy đường ra.

✨Cho đến khi thử AI Writing của Edmicro.
Lần đầu tiên, mình được “nhìn thấy” lỗi sai của mình - rõ ràng, có màu sắc, có lý do đằng sau.
Mỗi dòng highlight là một “tín hiệu” giúp mình hiểu sâu hơn về cách viết tự nhiên, logic, đúng tiêu chí IELTS thật.

⚡Sau vài tháng, mình không còn sợ sai nữa.
Giỏi hơn không phải nhờ tránh sai mà nhờ hiểu vì sao sai.
Cùng Edmicro, bạn sẽ không chỉ được sửa bài, mà còn được học cách viết đúng - hiểu sâu - tiến nhanh.
 👉 Khám phá tính năng AI Writing mới của Edmicro ngay nha!
-------------------------------------
Học IELTS cùng AI theo cách dễ dàng nhất
Thông tin liên hệ:
🌐 Website: https://edmicro.edu.vn/
☎️ Hotline: 096 621 0660
#SpeakingAI #WritingAI #Shadowing #Dictation #AIConvo
#Microlearning #PhươngPhápEASE 
#EdmicroIELTS_Saikhongdangso",VIDEO,16894,63871.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.7,video-only,vi
1157398983230191,5,Edmicro IELTS - Chỉ 1 app đột phá 4 kỹ năng ,"😩Tưởng học với AI là học một mình… 
Là những đêm chỉ có tiếng gõ bàn phím và ánh đèn vàng chiếu xuống bàn học nhỏ.
Là cảm giác vừa viết xong bài Writing, nhận feedback tức thì – nhưng vẫn thấy đâu đó một khoảng trống.

✔️AI chỉ lỗi nhanh, chi tiết, chính xác từng từ…
Nhưng có lúc, mình vẫn lạc giữa những câu hỏi:
 “Vì sao chỗ này sai?”
 “Làm sao viết lại cho tự nhiên hơn?”
 “Liệu cách triển khai này đã đủ logic chưa?”

🎯Rồi một ngày, mình biết Edmicro không chỉ có AI.
Bên cạnh còn có thầy cô band cao đọc từng bài, góp từng dòng nhận xét, hướng dẫn cách mở rộng ý tưởng, làm rõ lập luận.
Từ lúc đó, mỗi lần sai không còn là “điểm yếu”, mà là cơ hội để hiểu sâu hơn.

✨ Không ai giỏi ngay từ đầu nhưng khi có người đồng hành đúng, bạn sẽ không bao giờ sợ sai.
Trải nghiệm ngay học cùng AI và thầy cô gióa tại Edmicro!
-------------------------------------
Học IELTS cùng AI theo cách dễ dàng nhất
Thông tin liên hệ:
🌐 Website: https://edmicro.edu.vn/
☎️ Hotline: 096 621 0660
#SpeakingAI #WritingAI #Shadowing #Dictation #AIConvo
#Microlearning #PhươngPhápEASE 
#EdmicroIELTS_Saikhongdangso",VIDEO,16894,63857.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.7,video-only,vi
2709308236085839,5,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61411.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.1,video-only,en
2684459418566457,5,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61431.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.1,video-only,en
830617799327614,5,Edmicro IELTS - Chỉ 1 app đột phá 4 kỹ năng ,"Học IELTS rồi mới thấy mình đúng kiểu não cá vàng thật sự 🐠
Ngày nào cũng ghi note, làm flashcard, note vô cả bài đọc…
Vậy mà gặp lại mấy từ quen quen vẫn chẳng nhớ nổi 😭

Không phải bạn kém mà bạn đang học sai cách.
Từ vựng không nằm ở “học bao nhiêu”, mà ở “ôn lại đúng lúc nào”.

🔥 Với Edmicro, bạn có:
- Lộ trình ôn theo Spaced Repetition – nhắc bạn học lại ngay khi sắp quên
- Flashcard thông minh + bài tập tương tác giúp từ bám lâu hơn
- Shadowing & Dictation để từ không chỉ “nhớ”, mà còn nói và nghe được

Sai không đáng sợ – học sai cách mới sợ.
Còn học đúng thì… nhớ thật lâu 💡
🎧 Trải nghiệm 15 phút Microlearning mỗi ngày cùng Edmicro ngay!
-------------------------------------
Học IELTS cùng AI theo cách dễ dàng nhất
Thông tin liên hệ:
Website: https://edmicro.edu.vn/
Hotline: 096 621 0660
#SpeakingAI #WritingAI #Shadowing #Dictation #AIConvo
#Microlearning #PhươngPhápEASE 
#EdmicroIELTS_Saikhongdangso",VIDEO,16894,63875.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.7,video-only,vi
1861095001436405,5,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61440.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.1,video-only,en
1387889452768012,5,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61433.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.1,video-only,en
1191527422928920,5,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,61400.0,2025-11-09 08:00:00,2025-11-10 08:00:00,17.1,video-only,en
836783422079491,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-10 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
863013832958276,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
1798629444096994,10,lisa.lie_learna,Unknown,VIDEO,0,78996.0,2025-11-09 08:00:00,2025-11-10 08:00:00,21.9,video-only,en
823364597211994,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
830020679607364,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
865670369221698,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
1106848351524010,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
834067592836121,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-09 08:00:00,23.0,video-only,en
1361067075812837,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
804616132395876,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82874.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
4212885332293219,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
2579306122444741,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
2511297739265607,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
1321195599296130,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
1712118082801495,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
4198337860422511,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
1497335114884523,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-09 08:00:00,23.0,video-only,en
1288050683361632,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
862119579818544,10,Edmicro - Học IELTS cùng AI,"ĐỪNG LÀM TRÁI TIM ED ĐAU😭

Tưởng khóa 3.0–4.5 là vừa sức, ai ngờ mới vô đã “đau não”.
Sau khi test lại, hóa ra học viên đang ở trình độ nền tảng... nên học từ đầu mới đúng!

Học đúng trình độ thì mọi thứ dễ hiểu hơn, tiến bộ nhanh hơn, và không còn cảm giác “chết chìm” mỗi bài học.

Sai không đáng sợ — sai chỗ mới đáng lo!
Học IELTS cùng AI, để bắt đầu đúng – tiến bộ thật.

Với Edmicro IELTS, bạn không phải tự mò:
– Test level chuẩn để chọn lộ trình vừa sức
– Học từng bước, từ nền tảng tới nâng cao, không bị “lạc lối”
– Feedback chi tiết, sửa ngay lỗi nhỏ

Nếu bạn đang bối rối, inbox/để lại comment — team mình sẵn sàng support test level & tư vấn lộ trình miễn phí nha 💪
-------------------------------------
Học IELTS cùng AI theo cách dễ dàng nhất
Thông tin liên hệ:
🌐 Website: https://edmicro.edu.vn/
☎️ Hotline: 096 621 0660

#EdmicroIELTS 
#SpeakingAI #WritingAI #Shadowing #Dictation #AIConvo
#Microlearning #PhươngPhápEASE 
#EdmicroIELTS_Saikhongdangso",VIDEO,33452,64552.0,2025-11-10 08:00:00,2025-11-10 08:00:00,17.9,video-only,vi
24106179025725723,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82878.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
792179016976534,10,7taps Microlearning,"Tired of theory? Get field-tested fixes 💪
This isn’t your average L&D webinar—it's a tactical hour featuring what actually worked.
 
L&D Teams from
☀️ Apollo
📁 Intuit
🍽️ WKS Restaurant Group
 
 3 sessions. 3 solutions. No fluff.",IMAGE,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1192375712953694,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,84705.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.5,video-only,en
1356665409278256,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,84705.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.5,video-only,en
1134527468875573,10,7taps Microlearning,"Tired of theory? Get field-tested fixes 💪
This isn’t your average L&D webinar—it's a tactical hour featuring what actually worked.
 
L&D Teams from
☀️ Apollo
📁 Intuit
🍽️ WKS Restaurant Group
 
 3 sessions. 3 solutions. No fluff.",IMAGE,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1202386275277521,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,84705.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.5,video-only,en
795165716692330,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,84705.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.5,video-only,en
1451445439256250,10,7taps Microlearning,{{product.brand}},DCO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
850405227889388,10,7taps Microlearning,"Tired of theory? Get field-tested fixes 💪
This isn’t your average L&D webinar—it's a tactical hour featuring what actually worked.
 
L&D Teams from
☀️ Apollo
📁 Intuit
🍽️ WKS Restaurant Group
 
 3 sessions. 3 solutions. No fluff.",VIDEO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
2087997545337780,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,84705.0,2025-11-10 08:00:00,2025-11-10 08:00:00,23.5,video-only,en
695071243645804,10,Skillsta App,"🎤 You know that moment when everyone’s talking, and you wish you could jump in confidently? Skillsta helps you get there—5 min a day to speak naturally, read people & keep conversations going ✨
📍 Convince anyone
📍 Read people like open books
📍 Small talk like a superstar
📍 Speak in public like a celeb
Start small today & watch how people start listening to you 📲",VIDEO,5966,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
983494367324787,10,Your Daily Micro-Learning,¡Tómate un descanso del desplazamiento sin sentido! ✋🏻 ¡Sumérgete en la historia del mundo con lecciones y cuestionarios en porciones pequeñas! 🌍,VIDEO,1949,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,es
1495856155079795,10,7taps Microlearning,{{product.brand}},DCO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
1117283370200840,10,Above Words,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13168,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1211723927486439,10,7taps Microlearning,{{product.brand}},DCO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
1563477398016196,10,7taps Microlearning,{{product.brand}},DCO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
26045208261734202,10,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,82905.0,2025-11-09 08:00:00,2025-11-10 08:00:00,23.0,video-only,en
1398049034987844,10,Edmicro - Học IELTS cùng AI,"😳 Nhiều người bước vào phòng Speaking là sợ bị examiner “gài”…

Nhưng thực ra:
❌ Không ai cố tình đánh đố bạn
✅ Examiner chỉ muốn kiểm tra phản xạ – khả năng mở rộng ý – độ mạch lạc khi nói (fluency & coherence).

Trong bài thi Speaking, bạn sẽ dễ bị xoay nếu:
– Trả lời quá ngắn → thiếu ý
– Nói lan man → mất coherence
– Bí ý giữa chừng → đơ – dừng – lặp từ

👉 Muốn tránh tình trạng này, cần luyện tư duy triển khai câu trả lời theo cấu trúc rõ ràng và biết xử lý follow-up questions thông minh.

✅ Luyện đúng phương pháp với AI Speaking trên Edmicro:
✔️ Giả lập examiner hỏi đáp 1:1
✔️ Hướng dẫn cách mở rộng ý dễ – thông minh – tự nhiên
✔️ Feedback chi tiết theo 4 tiêu chí chấm điểm Speaking
✔️ Sửa lỗi phát âm – grammar – từ vựng – coherence

🔥 Không cần partner, vẫn luyện Speaking hiệu quả mỗi ngày.
👉 Dám nói – Dám luyện – Tăng band Speaking dễ dàng hơn với Edmicro.
Trải nghiệm học cùng AI thông minh ngay hôm nay!

-------------------------------------
Học IELTS cùng AI theo cách dễ dàng nhất
Thông tin liên hệ:
🌐 Website: https://edmicro.edu.vn/
☎️ Hotline: 096 621 0660

#EdmicroIELTS 
#SpeakingAI #WritingAI #Shadowing #Dictation #AIConvo
#Microlearning #PhươngPhápEASE 
#EdmicroIELTS_Saikhongdangso",VIDEO,33452,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,vi
1199605785391329,10,7taps Microlearning,{{product.brand}},DCO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
1149177656848304,10,Skillsta App,"🎤 You know that moment when everyone’s talking, and you wish you could jump in confidently? Skillsta helps you get there—5 min a day to speak naturally, read people & keep conversations going ✨
📍 Convince anyone
📍 Read people like open books
📍 Small talk like a superstar
📍 Speak in public like a celeb
Start small today & watch how people start listening to you 📲",VIDEO,5966,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1365632641895309,10,7taps Microlearning,{{product.brand}},DCO,206,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
2194443124380653,10,Fun & Easy Growth,Transforme o autodesenvolvimento em um lazer descontraído e fácil 🤝 com este aplicativo de resumo de livros!,IMAGE,37326,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,pt
24681693581508491,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1725013471524647,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
762156376850308,10,Skillsta App,"🎤 You know that moment when everyone’s talking, and you wish you could jump in confidently? Skillsta helps you get there—5 min a day to speak naturally, read people & keep conversations going ✨
📍 Convince anyone
📍 Read people like open books
📍 Small talk like a superstar
📍 Speak in public like a celeb
Start small today & watch how people start listening to you 📲",VIDEO,5966,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
735357012165832,10,Fun & Easy Growth,Transforme o autodesenvolvimento em um lazer descontraído e fácil 🤝 com este aplicativo de resumo de livros!,IMAGE,37326,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,pt
4145985058999565,10,Now You Know.,{{product.brand}},DCO,79223,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
2622331164798664,10,Skillsta App,"🎤 You know that moment when everyone’s talking, and you wish you could jump in confidently? Skillsta helps you get there—5 min a day to speak naturally, read people & keep conversations going ✨
📍 Convince anyone
📍 Read people like open books
📍 Small talk like a superstar
📍 Speak in public like a celeb
Start small today & watch how people start listening to you 📲",VIDEO,5966,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
25164789219877985,10,Now You Know.,{{product.brand}},DCO,79223,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
1469526024277796,10,Fun & Easy Growth,Transforme o autodesenvolvimento em um lazer descontraído e fácil 🤝 com este aplicativo de resumo de livros!,IMAGE,37326,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,pt
1843915092883356,10,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1371781431349448,9,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1313250393451839,9,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
839034041868433,9,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
840205568398155,9,Now You Know.,{{product.brand}},DCO,79223,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
844313228038252,9,Now You Know.,{{product.brand}},DCO,79223,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
24974944955488729,9,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1379287083853315,9,Now You Know.,{{product.brand}},DCO,79223,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,none,en
1360686482426633,9,Coursiv,Kick-start your AI journey with Coursiv 🚀,VIDEO,302207,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
1109883017639607,9,Coursiv,Kick-start your AI journey with Coursiv 🚀,IMAGE,302207,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
713138007922164,9,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
822989017261069,5,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
4194780587471986,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1123830636487707,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1190245553018083,5,Paladin,Have you tried Paladin yet?🎯 Learn History in just 5 minutes a day!💪🏆,IMAGE,5894,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
1908744649851953,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
25231615109840105,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1934810703744352,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-10 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
816657047997227,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-09 08:00:00,0.0,video-only,en
1859426504660456,5,Paladin,Have you tried Paladin yet?🎯 Learn History in just 5 minutes a day!💪🏆,IMAGE,5894,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,image-only,en
2355025021620185,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
817191824265079,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
800203336236730,5,AdvanceMe: Microlearning App,{{product.brand}},DCO,11,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
856708116835270,5,AdvanceMe: Microlearning App,{{product.brand}},DCO,11,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,none,en
875963404768329,5,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,0.0,2025-11-09 08:00:00,2025-11-10 08:00:00,0.0,video-only,en
